,date,hour_temp_max,hour_temp_min,precipitation,temp_max,temp_media,temp_min,wind_speed,wind_speed_max
250,2015-09-08,15:40:00,06:20:00,0.0,27.7,20.8,14.0,1.4,7.8
251,2015-09-09,14:10:00,06:10:00,0.0,28.2,21.8,15.5,2.5,9.7
252,2015-09-10,14:15:00,05:50:00,0.0,28.0,22.7,17.4,1.9,8.9
253,2015-09-11,14:10:00,06:10:00,0.0,30.1,23.4,16.8,2.2,9.2
254,2015-09-12,16:05:00,06:15:00,0.0,27.4,23.2,19.0,1.9,9.2
255,2015-09-13,14:10:00,23:59:00,,24.4,20.6,16.8,3.6,13.6
256,2015-09-14,14:00:00,06:00:00,0.0,24.2,19.0,13.8,2.2,8.3
257,2015-09-15,12:50:00,15:40:00,0.9,19.8,17.1,14.4,2.2,13.1
258,2015-09-16,12:50:00,23:59:00,7.0,21.7,18.0,14.4,3.6,17.8
259,2015-09-17,14:30:00,06:20:00,0.0,20.0,15.0,10.0,1.9,8.3
260,2015-09-18,13:45:00,05:30:00,0.0,23.8,17.5,11.2,1.7,7.2
261,2015-09-19,13:15:00,06:20:00,0.0,25.4,19.3,13.2,0.8,6.1
262,2015-09-20,13:50:00,06:00:00,0.0,28.1,21.3,14.5,1.1,6.4
263,2015-09-21,13:30:00,06:40:00,0.0,29.0,21.5,14.0,1.7,7.5
264,2015-09-22,13:30:00,06:10:00,0.0,28.4,21.0,13.7,1.7,10.0
265,2015-09-23,14:30:00,05:45:00,0.0,24.1,19.6,15.0,3.1,10.3
266,2015-09-24,15:50:00,06:20:00,0.0,27.1,20.6,14.1,1.4,7.2
267,2015-09-25,13:20:00,06:30:00,0.0,28.9,22.4,16.0,1.4,6.4
268,2015-09-26,14:05:00,05:55:00,0.0,28.0,22.3,16.6,0.8,11.1
269,2015-09-27,13:40:00,06:50:00,0.0,26.5,21.2,16.0,0.3,8.3
270,2015-09-28,13:05:00,06:20:00,0.0,24.2,19.0,13.8,1.4,6.9
271,2015-09-29,13:30:00,06:10:00,0.0,23.6,18.2,12.7,1.7,6.7
272,2015-09-30,13:20:00,02:50:00,0.0,23.4,19.4,15.3,1.1,5.8
273,2015-10-01,13:05:00,06:30:00,0.0,25.0,18.7,12.4,1.9,8.9
274,2015-10-02,13:10:00,07:10:00,0.0,25.5,19.8,14.0,1.9,9.7
275,2015-10-03,16:30:00,03:40:00,0.2,23.7,19.1,14.5,1.1,9.4
276,2015-10-04,12:50:00,07:30:00,4.2,22.0,18.8,15.5,2.2,9.2
277,2015-10-05,15:10:00,00:00:00,16.3,22.4,19.6,16.7,4.2,13.3
278,2015-10-06,13:30:00,23:59:00,0.0,20.7,17.4,14.0,3.3,12.5
279,2015-10-07,13:20:00,02:30:00,0.0,20.2,16.2,12.2,0.6,6.7
280,2015-10-08,13:20:00,06:10:00,0.0,22.0,16.8,11.6,0.8,8.6
281,2015-10-09,13:30:00,06:00:00,0.0,21.5,16.7,11.9,1.4,5.3
282,2015-10-10,13:15:00,05:45:00,3.8,22.3,16.6,10.8,1.7,7.2
283,2015-10-11,15:40:00,06:10:00,0.3,19.8,16.8,13.7,1.9,8.1
284,2015-10-12,12:50:00,00:00:00,0.0,21.8,18.2,14.6,0.6,6.7
285,2015-10-13,09:30:00,23:59:00,2.3,15.7,13.4,11.2,1.9,10.8
286,2015-10-14,16:00:00,06:15:00,0.0,17.2,12.3,7.4,0.8,4.4
287,2015-10-15,15:30:00,06:50:00,0.0,19.1,13.3,7.5,0.8,5.8
288,2015-10-16,15:20:00,04:20:00,0.0,20.0,14.0,8.0,0.6,4.7
289,2015-10-17,00:00:00,03:50:00,8.4,22.6,17.6,12.7,1.1,5.6
290,2015-10-18,13:30:00,00:00:00,20.9,18.3,16.0,13.6,0.8,6.4
291,2015-10-19,15:10:00,06:50:00,0.5,19.0,16.1,13.2,1.4,5.8
292,2015-10-20,11:40:00,23:59:00,0.0,20.0,15.7,11.4,2.8,12.8
293,2015-10-21,15:15:00,06:15:00,0.0,16.2,11.5,6.8,0.8,6.4
294,2015-10-22,15:20:00,06:15:00,0.0,18.8,13.0,7.2,1.1,6.4
295,2015-10-23,00:00:00,05:40:00,0.0,18.4,13.8,9.3,1.1,6.9
296,2015-10-24,15:00:00,04:10:00,0.0,20.1,15.8,11.6,0.6,4.7
297,2015-10-25,15:30:00,06:30:00,0.0,20.4,16.9,13.4,1.7,6.7
298,2015-10-26,12:30:00,07:35:00,0.8,18.2,15.6,13.0,1.4,5.8
299,2015-10-27,12:50:00,23:59:00,2.8,16.5,12.8,9.2,3.1,12.5
300,2015-10-28,14:20:00,00:55:00,0.1,15.3,11.9,8.5,2.8,10.6
301,2015-10-29,15:00:00,07:10:00,0.0,16.3,13.9,11.5,1.1,0.0
302,2015-10-30,15:30:00,05:10:00,0.0,20.3,15.6,10.9,1.4,5.8
303,2015-10-31,13:30:00,06:30:00,0.0,19.7,15.8,12.0,1.7,6.9
304,2015-11-01,14:10:00,06:50:00,17.5,19.0,16.6,14.1,2.8,11.7
305,2015-11-02,00:00:00,00:00:00,11.7,15.0,12.4,9.9,2.5,11.1
306,2015-11-03,16:40:00,00:00:00,0.2,13.8,11.5,9.2,1.7,8.6
307,2015-11-04,14:20:00,01:10:00,0.5,16.0,13.4,10.9,0.8,4.7
308,2015-11-05,15:20:00,01:30:00,0.0,17.3,14.6,12.0,1.1,6.1
309,2015-11-06,13:15:00,07:20:00,0.0,19.4,15.4,11.3,0.6,3.6
310,2015-11-07,00:00:00,06:50:00,0.0,21.4,16.4,11.5,0.8,3.9
311,2015-11-08,00:00:00,23:59:00,0.0,20.8,16.7,12.6,1.7,6.1
312,2015-11-09,14:30:00,05:30:00,0.0,20.6,15.8,10.9,0.8,4.4
313,2015-11-10,14:20:00,05:40:00,0.0,19.2,14.3,9.4,1.1,5.0
314,2015-11-11,14:40:00,06:10:00,0.0,19.3,13.8,8.4,0.6,3.3
315,2015-11-12,00:00:00,07:10:00,0.0,19.2,13.4,7.7,0.8,3.3
316,2015-11-13,14:40:00,06:20:00,0.0,19.2,13.7,8.2,0.8,8.6
317,2015-11-14,14:15:00,07:35:00,0.0,16.3,13.0,9.6,0.8,9.4
318,2015-11-15,15:10:00,07:20:00,0.0,17.2,12.2,7.2,0.6,4.2
319,2015-11-16,15:00:00,00:00:00,0.0,16.0,11.4,6.7,0.8,4.2
320,2015-11-17,14:50:00,07:10:00,0.0,15.5,10.6,5.7,0.6,3.3
321,2015-11-18,15:00:00,06:45:00,0.0,18.3,12.2,6.0,0.3,2.8
322,2015-11-19,15:10:00,07:00:00,0.0,19.0,13.8,8.5,0.6,2.8
323,2015-11-20,15:10:00,07:15:00,0.0,18.7,13.3,7.9,0.6,8.9
324,2015-11-21,08:15:00,23:59:00,0.6,15.9,10.2,4.4,2.5,15.3
325,2015-11-22,15:50:00,01:10:00,0.0,9.0,6.2,3.3,2.2,8.3
326,2015-11-23,13:20:00,06:15:00,0.0,10.2,6.4,2.7,2.2,10.3
327,2015-11-24,14:20:00,06:05:00,0.0,10.6,6.3,2.0,0.6,6.7
328,2015-11-25,14:20:00,00:00:00,0.0,15.8,11.7,7.6,2.5,10.6
329,2015-11-26,14:00:00,06:35:00,0.0,15.7,11.0,6.2,2.2,12.5
330,2015-11-27,13:15:00,07:40:00,0.0,15.8,11.4,7.0,1.4,7.8
331,2015-11-28,13:40:00,07:00:00,0.0,15.4,10.2,5.0,1.1,6.9
332,2015-11-29,15:00:00,07:00:00,0.0,12.6,7.5,2.4,0.3,3.6
333,2015-11-30,14:50:00,06:25:00,0.0,14.5,8.0,1.5,0.6,4.4
334,2015-12-01,14:50:00,06:40:00,0.0,14.0,8.3,2.6,0.6,3.9
335,2015-12-02,14:45:00,05:50:00,0.0,13.2,8.4,3.7,0.3,3.1
336,2015-12-03,15:10:00,05:40:00,0.0,14.7,9.5,4.3,0.6,3.3
337,2015-12-04,15:10:00,05:40:00,0.0,16.3,11.2,6.2,0.3,4.4
338,2015-12-05,15:00:00,07:15:00,0.0,16.6,11.7,6.8,0.8,4.2
339,2015-12-06,14:40:00,07:05:00,0.0,15.1,10.5,5.9,0.6,3.9
340,2015-12-07,15:20:00,05:20:00,0.0,11.7,9.4,7.0,1.1,4.7
341,2015-12-08,00:00:00,00:00:00,0.0,13.8,10.5,7.2,0.6,3.9
342,2015-12-09,15:00:00,06:50:00,0.0,14.5,11.4,8.4,1.7,8.3
343,2015-12-10,12:40:00,07:05:00,0.0,13.1,10.2,7.3,1.4,5.0
344,2015-12-11,14:20:00,08:10:00,0.0,13.5,11.0,8.5,1.4,5.3
345,2015-12-12,14:30:00,07:50:00,0.0,11.5,10.0,8.5,0.8,5.0
346,2015-12-13,15:00:00,07:20:00,0.0,12.2,8.6,5.1,0.8,6.4
347,2015-12-14,13:50:00,08:50:00,0.2,14.1,11.4,8.8,1.4,5.8
348,2015-12-15,15:05:00,07:20:00,0.0,15.3,11.6,8.0,0.6,5.3
349,2015-12-16,14:20:00,07:10:00,0.0,15.5,10.8,6.2,0.6,4.7
350,2015-12-17,14:45:00,07:30:00,0.0,14.8,10.4,6.0,0.0,3.9
351,2015-12-18,14:30:00,07:50:00,0.0,14.9,11.0,7.1,0.3,3.3
352,2015-12-19,15:20:00,07:50:00,0.0,15.4,10.8,6.3,0.8,4.7
353,2015-12-20,14:00:00,07:10:00,0.0,15.3,10.8,6.4,0.8,8.6
354,2015-12-21,00:00:00,06:10:00,0.0,13.3,9.2,5.0,0.8,5.8
355,2015-12-22,14:45:00,07:20:00,0.0,14.6,9.6,4.5,0.6,5.6
356,2015-12-23,14:40:00,07:30:00,0.0,14.2,9.4,4.6,0.3,5.3
357,2015-12-24,14:50:00,07:40:00,0.0,10.0,6.6,3.2,0.3,2.8
358,2015-12-25,14:20:00,07:15:00,0.0,13.2,8.0,2.9,0.3,5.3
359,2015-12-26,14:50:00,06:30:00,0.0,11.1,7.3,3.5,0.3,5.8
360,2015-12-27,14:50:00,05:30:00,0.0,13.5,9.4,5.4,2.2,6.4
361,2015-12-28,13:10:00,07:55:00,3.3,14.1,10.2,6.2,2.2,8.3
362,2015-12-29,00:00:00,08:50:00,0.0,10.6,8.1,5.6,1.1,6.1
363,2015-12-30,19:40:00,07:20:00,0.5,10.4,8.6,6.8,0.3,5.0
364,2015-12-31,13:10:00,20:30:00,0.1,12.2,10.7,9.2,1.4,6.1
365,2016-01-01,14:50:00,00:00:00,3.2,14.4,11.3,8.2,1.9,8.9
366,2016-01-02,14:40:00,23:59:00,0.0,11.4,8.2,5.0,1.9,9.2
367,2016-01-03,23:59:00,00:30:00,0.4,11.9,8.3,4.7,2.5,10.3
368,2016-01-04,10:40:00,23:50:00,4.1,13.5,10.2,6.8,6.4,23.3
369,2016-01-05,13:20:00,23:59:00,0.0,9.6,6.8,4.1,3.1,11.9
370,2016-01-06,23:59:00,06:50:00,0.3,8.9,5.2,1.4,2.2,14.2
371,2016-01-07,15:30:00,00:00:00,0.5,14.4,11.6,8.9,4.4,13.9
372,2016-01-08,12:00:00,19:50:00,6.0,12.9,11.6,10.4,1.9,11.7
373,2016-01-09,13:30:00,00:00:00,0.2,11.5,9.8,8.2,2.5,12.8
374,2016-01-10,13:40:00,05:10:00,12.0,12.0,10.2,8.5,3.9,17.2
375,2016-01-11,00:00:00,23:20:00,0.4,11.3,8.2,5.2,3.6,17.2
376,2016-01-12,14:05:00,07:40:00,0.0,10.6,6.8,3.1,1.4,6.9
377,2016-01-13,14:15:00,07:10:00,0.0,9.6,5.8,2.0,0.6,3.9
378,2016-01-14,16:10:00,06:10:00,2.1,8.6,6.2,3.8,0.6,5.3
379,2016-01-15,14:45:00,23:59:00,0.0,9.6,6.8,4.0,2.2,11.9
380,2016-01-16,13:30:00,06:20:00,0.0,8.3,4.4,0.6,1.9,10.3
381,2016-01-17,15:30:00,07:50:00,0.0,7.0,3.0,-0.9,0.6,5.3
382,2016-01-18,14:50:00,06:40:00,0.0,9.8,6.0,2.2,2.8,9.2
383,2016-01-19,15:45:00,07:50:00,0.0,8.8,5.8,2.7,1.1,5.8
384,2016-01-20,15:20:00,04:10:00,0.0,9.2,5.4,1.6,0.3,4.2
385,2016-01-21,15:15:00,05:10:00,0.0,9.0,6.8,4.6,0.3,3.3
386,2016-01-22,15:50:00,04:50:00,0.8,11.3,8.6,6.0,1.1,4.7
387,2016-01-23,15:30:00,07:50:00,0.0,16.2,12.2,8.2,1.1,5.0
388,2016-01-24,15:20:00,07:00:00,0.0,17.5,12.8,8.2,0.6,4.7
389,2016-01-25,15:30:00,07:20:00,0.0,16.4,12.2,8.0,0.8,4.7
390,2016-01-26,14:30:00,06:30:00,0.0,14.4,10.7,7.0,0.8,5.6
391,2016-01-27,16:10:00,00:10:00,0.0,10.1,8.6,7.0,0.6,3.9
392,2016-01-28,11:50:00,18:00:00,3.7,9.6,8.5,7.4,1.1,5.8
393,2016-01-29,16:20:00,03:30:00,0.5,10.6,8.6,6.5,1.9,7.8
394,2016-01-30,15:10:00,08:10:00,0.0,12.9,8.6,4.2,1.1,6.9
395,2016-01-31,14:30:00,05:15:00,0.0,14.8,10.9,7.0,0.3,8.1
396,2016-02-01,00:00:00,07:10:00,0.0,15.4,10.4,5.3,0.6,4.7
397,2016-02-02,15:30:00,07:20:00,0.0,14.2,10.0,5.8,0.3,5.0
398,2016-02-03,13:30:00,23:59:00,0.0,14.4,10.0,5.7,2.8,10.8
399,2016-02-04,16:15:00,07:05:00,0.0,11.2,7.4,3.5,1.4,8.9
400,2016-02-05,15:30:00,07:50:00,0.0,10.7,7.0,3.2,0.8,6.1
401,2016-02-06,14:30:00,05:50:00,13.8,11.5,7.0,2.5,1.4,13.3
402,2016-02-07,15:10:00,06:20:00,0.0,10.6,7.2,3.9,1.7,14.7
403,2016-02-08,13:00:00,04:40:00,0.0,12.2,8.8,5.5,2.5,9.4
404,2016-02-09,13:10:00,07:20:00,0.6,12.6,10.6,8.6,4.7,18.6
405,2016-02-10,15:30:00,06:30:00,0.0,14.3,11.4,8.5,4.4,15.6
406,2016-02-11,15:10:00,03:30:00,2.8,16.2,13.4,10.5,2.8,13.9
407,2016-02-12,18:20:00,05:05:00,6.2,13.5,11.2,8.8,4.2,16.1
408,2016-02-13,14:50:00,00:00:00,2.3,13.8,12.7,11.6,4.4,15.3
409,2016-02-14,00:00:00,23:59:00,2.4,12.0,8.2,4.4,3.6,17.8
410,2016-02-15,12:30:00,23:59:00,0.0,10.5,6.8,3.0,4.2,17.5
411,2016-02-16,13:20:00,23:59:00,0.0,8.5,4.6,0.7,3.6,14.7
412,2016-02-17,15:30:00,07:15:00,2.2,8.6,3.0,-2.5,1.4,9.7
413,2016-02-18,12:15:00,00:00:00,1.7,10.2,6.8,3.4,1.4,8.9
414,2016-02-19,15:20:00,06:30:00,0.0,11.0,6.2,1.5,2.5,9.2
415,2016-02-20,16:20:00,06:30:00,0.0,13.5,7.8,2.2,1.4,6.7
416,2016-02-21,15:45:00,04:30:00,0.0,13.7,9.0,4.2,1.4,6.4
417,2016-02-22,15:45:00,06:20:00,0.0,15.2,10.1,5.0,1.1,6.7
418,2016-02-23,15:50:00,06:45:00,0.0,15.0,10.0,4.9,1.7,6.4
419,2016-02-24,14:15:00,05:45:00,1.5,10.7,7.4,4.2,2.2,9.2
420,2016-02-25,15:20:00,05:20:00,0.0,13.0,8.7,4.4,2.5,11.7
421,2016-02-26,12:30:00,23:59:00,5.8,8.2,5.8,3.3,1.9,13.6
422,2016-02-27,13:10:00,03:20:00,0.0,8.2,5.4,2.6,4.2,17.8
423,2016-02-28,14:45:00,00:00:00,0.0,11.7,7.7,3.7,3.3,0.0
424,2016-02-29,15:45:00,07:20:00,0.0,13.4,8.2,2.9,1.9,11.7
425,2016-03-01,16:05:00,07:05:00,0.0,16.6,9.1,1.6,0.6,4.7
426,2016-03-02,15:30:00,04:30:00,0.0,18.5,11.3,4.1,2.5,12.5
427,2016-03-03,16:20:00,07:20:00,0.0,15.5,10.2,4.8,1.9,7.8
428,2016-03-04,15:30:00,06:15:00,1.5,15.2,9.8,4.4,3.1,14.4
429,2016-03-05,14:10:00,06:40:00,,10.8,6.8,2.8,2.2,12.5
430,2016-03-06,15:45:00,07:00:00,1.1,11.3,6.6,2.0,2.2,10.6
431,2016-03-07,15:10:00,06:50:00,0.5,10.5,7.0,3.6,3.6,13.1
432,2016-03-08,13:40:00,07:20:00,0.0,10.9,7.4,3.8,3.3,14.2
433,2016-03-09,15:01:00,03:10:00,0.0,14.5,8.8,3.1,3.6,15.8
434,2016-03-10,14:10:00,05:15:00,0.0,11.4,7.2,3.0,3.6,15.8
435,2016-03-11,15:30:00,07:00:00,0.0,13.9,9.0,4.2,2.5,12.8
436,2016-03-12,15:50:00,06:10:00,0.0,13.7,7.6,1.5,1.1,5.8
437,2016-03-13,15:20:00,06:45:00,0.0,15.3,9.0,2.6,1.1,8.9
438,2016-03-14,16:10:00,06:50:00,0.0,13.1,7.8,2.5,1.9,11.1
439,2016-03-15,14:30:00,06:30:00,0.0,14.9,9.0,3.0,2.2,6.7
440,2016-03-16,15:50:00,05:45:00,0.0,16.4,9.6,2.7,1.4,6.1
441,2016-03-17,16:00:00,07:15:00,0.0,16.2,10.6,5.1,2.5,7.8
442,2016-03-18,15:10:00,05:50:00,18.4,14.0,9.3,4.6,2.2,8.9
443,2016-03-19,15:10:00,23:59:00,0.2,12.4,9.8,7.3,2.5,11.1
444,2016-03-20,14:15:00,05:15:00,0.1,13.7,9.1,4.5,0.6,10.0
445,2016-03-21,13:15:00,23:59:00,19.8,14.2,10.0,5.9,1.7,9.7
446,2016-03-22,13:30:00,00:00:00,0.1,14.6,10.1,5.6,1.9,7.5
447,2016-03-23,15:20:00,06:50:00,0.0,14.0,9.2,4.3,1.9,8.6
448,2016-03-24,15:45:00,05:15:00,0.0,19.0,11.0,3.1,1.1,6.1
449,2016-03-25,14:20:00,05:10:00,0.0,17.2,11.0,4.9,0.8,5.3
450,2016-03-26,13:30:00,05:30:00,0.5,15.6,10.9,6.2,3.1,11.7
451,2016-03-27,14:20:00,06:45:00,0.0,15.8,11.6,7.5,3.6,12.2
452,2016-03-28,17:40:00,06:50:00,,13.5,11.0,8.4,2.8,9.2
453,2016-03-29,16:10:00,02:50:00,0.0,18.7,13.8,9.0,2.8,8.6
454,2016-03-30,15:10:00,06:15:00,0.5,22.5,15.2,7.8,1.7,10.0
455,2016-03-31,13:40:00,07:30:00,0.0,13.2,8.8,4.3,3.9,18.3
456,2016-04-01,14:15:00,05:30:00,0.0,14.4,9.4,4.5,2.5,9.2
457,2016-04-02,14:50:00,07:20:00,0.0,17.1,10.3,3.5,2.5,8.3
458,2016-04-03,13:05:00,23:00:00,6.6,14.6,11.4,8.2,2.8,13.1
459,2016-04-04,11:45:00,05:45:00,13.2,9.9,8.2,6.6,1.1,6.9
460,2016-04-05,15:15:00,00:25:00,0.0,16.0,11.5,7.0,3.9,14.7
461,2016-04-06,16:00:00,04:30:00,0.0,20.1,13.0,6.0,1.9,7.2
462,2016-04-07,16:20:00,05:10:00,0.0,20.4,13.6,6.7,1.7,14.7
463,2016-04-08,15:10:00,05:50:00,0.0,14.2,9.8,5.3,3.1,15.6
464,2016-04-09,00:00:00,06:40:00,0.0,18.8,12.0,5.3,1.9,8.9
465,2016-04-10,15:50:00,19:30:00,1.9,13.8,10.0,6.3,3.9,13.1
466,2016-04-11,14:40:00,03:00:00,5.8,13.5,9.2,4.8,1.9,10.3
467,2016-04-12,15:15:00,00:00:00,11.8,12.7,10.0,7.2,2.2,12.5
468,2016-04-13,13:50:00,06:15:00,0.0,15.8,11.4,7.0,3.3,10.3
469,2016-04-14,14:40:00,05:10:00,0.0,18.9,13.4,7.8,1.4,8.3
470,2016-04-15,14:00:00,05:40:00,1.8,19.4,13.8,8.2,2.8,13.9
471,2016-04-16,16:30:00,00:00:00,14.7,13.8,11.8,9.9,2.8,14.4
472,2016-04-17,14:20:00,06:00:00,0.0,17.4,12.2,7.1,2.5,9.2
473,2016-04-18,15:10:00,06:10:00,0.0,21.6,14.6,7.5,2.5,9.7
474,2016-04-19,00:00:00,12:10:00,27.8,14.5,12.5,10.5,1.4,7.8
475,2016-04-20,00:00:00,00:00:00,2.6,12.2,10.4,8.5,1.1,10.8
476,2016-04-21,14:50:00,03:10:00,1.0,17.4,12.8,8.2,1.7,8.1
477,2016-04-22,15:20:00,05:10:00,0.0,17.5,13.6,9.6,1.4,8.3
478,2016-04-23,13:30:00,06:10:00,3.9,18.5,13.8,9.1,1.4,9.7
479,2016-04-24,13:30:00,07:40:00,0.0,18.2,12.8,7.5,1.7,8.9
480,2016-04-25,14:30:00,05:45:00,0.0,20.6,13.2,5.8,1.4,7.5
481,2016-04-26,14:10:00,05:45:00,0.0,22.3,15.0,7.8,2.2,8.1
482,2016-04-27,12:50:00,04:40:00,1.1,21.6,16.3,11.0,1.7,9.7
483,2016-04-28,13:30:00,06:30:00,,18.5,14.5,10.5,1.7,6.7
484,2016-04-29,15:15:00,04:30:00,1.0,19.2,14.8,10.4,1.1,8.1
485,2016-04-30,13:20:00,23:59:00,0.0,19.8,14.1,8.4,3.1,10.6
486,2016-05-01,15:45:00,05:30:00,0.0,18.0,11.2,4.5,2.2,9.4
487,2016-05-02,15:20:00,05:30:00,0.0,23.7,14.3,4.9,1.9,7.2
488,2016-05-03,14:40:00,04:50:00,0.0,26.5,18.6,10.6,1.7,7.2
489,2016-05-04,15:20:00,05:10:00,0.0,27.5,20.2,13.0,1.4,7.5
490,2016-05-05,13:20:00,05:10:00,1.2,20.8,17.6,14.5,2.2,11.7
491,2016-05-06,11:30:00,05:20:00,8.3,16.2,13.5,10.8,1.4,8.9
492,2016-05-07,14:10:00,05:10:00,5.7,16.6,13.6,10.6,1.4,8.9
493,2016-05-08,00:30:00,11:50:00,14.8,12.4,11.0,9.5,2.2,11.7
494,2016-05-09,16:30:00,21:30:00,7.6,13.7,11.1,8.5,1.9,9.2
495,2016-05-10,10:45:00,05:15:00,6.6,16.7,12.6,8.4,1.7,10.8
496,2016-05-11,14:30:00,05:30:00,6.4,15.8,11.4,7.0,0.8,8.3
497,2016-05-12,00:00:00,05:15:00,0.0,16.0,12.1,8.2,2.5,10.0
498,2016-05-13,16:00:00,04:30:00,0.3,16.6,12.4,8.3,1.1,10.6
499,2016-05-14,11:30:00,00:00:00,0.0,19.3,14.2,9.0,0.8,6.7
500,2016-05-15,12:30:00,06:40:00,0.0,20.3,16.6,13.0,1.9,8.3
501,2016-05-16,15:50:00,04:50:00,0.0,23.7,16.4,9.2,1.1,7.8
